Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Mon Feb 13 2017,9:00p,Los Angeles Clippers,88,Utah Jazz,72,Box Score,,19521,
Mon Feb 13 2017,10:30p,Atlanta Hawks,109,Portland Trail Blazers,104,Box Score,OT,19475,
Tue Feb 14 2017,8:00p,Toronto Raptors,94,Chicago Bulls,105,Box Score,,21220,
Tue Feb 14 2017,8:00p,Cleveland Cavaliers,116,Minnesota Timberwolves,108,Box Score,,17738,
Tue Feb 14 2017,10:30p,Sacramento Kings,97,Los Angeles Lakers,96,Box Score,,19997,
Wed Feb 15 2017,7:00p,Indiana Pacers,104,Cleveland Cavaliers,113,Box Score,,20562,
Wed Feb 15 2017,7:00p,San Antonio Spurs,107,Orlando Magic,79,Box Score,,17101,
Wed Feb 15 2017,7:30p,Philadelphia 76ers,108,Boston Celtics,116,Box Score,,18624,
Wed Feb 15 2017,7:30p,Milwaukee Bucks,129,Brooklyn Nets,125,Box Score,,16182,
Wed Feb 15 2017,7:30p,Dallas Mavericks,91,Detroit Pistons,98,Box Score,,13549,
Wed Feb 15 2017,7:30p,Charlotte Hornets,85,Toronto Raptors,90,Box Score,,19800,
Wed Feb 15 2017,8:00p,Miami Heat,117,Houston Rockets,109,Box Score,,16967,
Wed Feb 15 2017,8:00p,New Orleans Pelicans,95,Memphis Grizzlies,91,Box Score,,16145,
Wed Feb 15 2017,9:00p,Minnesota Timberwolves,112,Denver Nuggets,99,Box Score,,13924,
Wed Feb 15 2017,9:00p,Los Angeles Lakers,101,Phoenix Suns,137,Box Score,,18055,
Wed Feb 15 2017,9:00p,Portland Trail Blazers,88,Utah Jazz,111,Box Score,,19590,
Wed Feb 15 2017,9:30p,New York Knicks,105,Oklahoma City Thunder,116,Box Score,,18203,
Wed Feb 15 2017,10:30p,Sacramento Kings,86,Golden State Warriors,109,Box Score,,19596,
Wed Feb 15 2017,10:30p,Atlanta Hawks,84,Los Angeles Clippers,99,Box Score,,19060,
Thu Feb 16 2017,7:00p,Washington Wizards,111,Indiana Pacers,98,Box Score,,17233,
Thu Feb 16 2017,8:00p,Boston Celtics,103,Chicago Bulls,104,Box Score,,21866,
Thu Feb 23 2017,7:00p,Portland Trail Blazers,112,Orlando Magic,103,Box Score,,17487,
Thu Feb 23 2017,7:30p,Charlotte Hornets,108,Detroit Pistons,114,Box Score,OT,14913,
Thu Feb 23 2017,8:00p,New York Knicks,104,Cleveland Cavaliers,119,Box Score,,20562,
Thu Feb 23 2017,8:00p,Houston Rockets,129,New Orleans Pelicans,99,Box Score,,18470,
Thu Feb 23 2017,10:30p,Los Angeles Clippers,113,Golden State Warriors,123,Box Score,,19596,
Thu Feb 23 2017,10:30p,Denver Nuggets,100,Sacramento Kings,116,Box Score,,17608,
Fri Feb 24 2017,7:00p,Memphis Grizzlies,92,Indiana Pacers,102,Box Score,,17923,
Fri Feb 24 2017,7:00p,Washington Wizards,112,Philadelphia 76ers,120,Box Score,,19277,
Fri Feb 24 2017,8:00p,Miami Heat,108,Atlanta Hawks,90,Box Score,,18122,
Fri Feb 24 2017,8:00p,Phoenix Suns,121,Chicago Bulls,128,Box Score,OT,21641,
Fri Feb 24 2017,8:00p,Utah Jazz,109,Milwaukee Bucks,95,Box Score,,16064,
Fri Feb 24 2017,8:00p,Dallas Mavericks,84,Minnesota Timberwolves,97,Box Score,,15948,
Fri Feb 24 2017,8:00p,Los Angeles Lakers,93,Oklahoma City Thunder,110,Box Score,,18203,
Fri Feb 24 2017,8:00p,Boston Celtics,97,Toronto Raptors,107,Box Score,,19800,
Fri Feb 24 2017,9:00p,Brooklyn Nets,109,Denver Nuggets,129,Box Score,,17143,
Fri Feb 24 2017,10:30p,San Antonio Spurs,105,Los Angeles Clippers,97,Box Score,,19060,
Sat Feb 25 2017,5:00p,Charlotte Hornets,99,Sacramento Kings,85,Box Score,,17608,
Sat Feb 25 2017,7:00p,Atlanta Hawks,86,Orlando Magic,105,Box Score,,18498,
Sat Feb 25 2017,7:30p,Philadelphia 76ers,109,New York Knicks,110,Box Score,,19812,
Sat Feb 25 2017,8:00p,Indiana Pacers,95,Miami Heat,113,Box Score,,19600,
Sat Feb 25 2017,8:30p,Chicago Bulls,117,Cleveland Cavaliers,99,Box Score,,20562,
Sat Feb 25 2017,8:30p,New Orleans Pelicans,83,Dallas Mavericks,96,Box Score,,20411,
Sat Feb 25 2017,9:00p,Minnesota Timberwolves,130,Houston Rockets,142,Box Score,,18055,
Sat Feb 25 2017,10:30p,Brooklyn Nets,95,Golden State Warriors,112,Box Score,,19596,
Sun Feb 26 2017,3:30p,San Antonio Spurs,119,Los Angeles Lakers,98,Box Score,,18997,
Sun Feb 26 2017,3:30p,Phoenix Suns,96,Milwaukee Bucks,100,Box Score,,16051,
Sun Feb 26 2017,5:00p,Memphis Grizzlies,105,Denver Nuggets,98,Box Score,,18024,
Sun Feb 26 2017,5:00p,Utah Jazz,102,Washington Wizards,92,Box Score,,19648,
Sun Feb 26 2017,6:00p,Boston Celtics,104,Detroit Pistons,98,Box Score,,20141,
Sun Feb 26 2017,6:00p,Portland Trail Blazers,106,Toronto Raptors,112,Box Score,,19800,
Sun Feb 26 2017,7:00p,New Orleans Pelicans,110,Oklahoma City Thunder,118,Box Score,,18203,
Sun Feb 26 2017,9:30p,Charlotte Hornets,121,Los Angeles Clippers,124,Box Score,OT,19060,
Mon Feb 27 2017,7:00p,Milwaukee Bucks,95,Cleveland Cavaliers,102,Box Score,,20562,
Mon Feb 27 2017,7:00p,Toronto Raptors,92,New York Knicks,91,Box Score,,19812,
Mon Feb 27 2017,7:00p,Golden State Warriors,119,Philadelphia 76ers,108,Box Score,,20585,
Mon Feb 27 2017,7:30p,Atlanta Hawks,114,Boston Celtics,98,Box Score,,18624,
Mon Feb 27 2017,8:30p,Miami Heat,89,Dallas Mavericks,96,Box Score,,19539,
Mon Feb 27 2017,9:30p,Indiana Pacers,117,Houston Rockets,108,Box Score,,18055,
Mon Feb 27 2017,10:30p,Minnesota Timberwolves,102,Sacramento Kings,88,Box Score,,17608,
Tue Feb 28 2017,7:00p,Golden State Warriors,108,Washington Wizards,112,Box Score,,20356,
Tue Feb 28 2017,7:30p,Portland Trail Blazers,113,Detroit Pistons,120,Box Score,OT,13502,
Tue Feb 28 2017,8:00p,Denver Nuggets,125,Chicago Bulls,107,Box Score,,21015,
Tue Feb 28 2017,8:00p,Phoenix Suns,112,Memphis Grizzlies,130,Box Score,,15871,
Tue Feb 28 2017,8:00p,Utah Jazz,106,Oklahoma City Thunder,109,Box Score,,18203,
Tue Feb 28 2017,10:30p,Charlotte Hornets,109,Los Angeles Lakers,104,Box Score,,18997,
Wed Mar 1 2017,7:00p,New York Knicks,101,Orlando Magic,90,Box Score,,16005,
Wed Mar 1 2017,7:30p,Dallas Mavericks,95,Atlanta Hawks,100,Box Score,,12483,
Wed Mar 1 2017,7:30p,Philadelphia 76ers,98,Miami Heat,125,Box Score,,19609,
Wed Mar 1 2017,7:30p,Washington Wizards,105,Toronto Raptors,96,Box Score,,19800,
Wed Mar 1 2017,8:00p,Cleveland Cavaliers,99,Boston Celtics,103,Box Score,,18624,
Wed Mar 1 2017,8:00p,Denver Nuggets,110,Milwaukee Bucks,98,Box Score,,13214,
Wed Mar 1 2017,8:00p,Detroit Pistons,86,New Orleans Pelicans,109,Box Score,,14406,
Wed Mar 1 2017,8:30p,Indiana Pacers,99,San Antonio Spurs,100,Box Score,,18418,
Wed Mar 1 2017,9:00p,Minnesota Timberwolves,107,Utah Jazz,80,Box Score,,19127,
Wed Mar 1 2017,10:30p,Houston Rockets,122,Los Angeles Clippers,103,Box Score,,19060,
Wed Mar 1 2017,10:30p,Brooklyn Nets,109,Sacramento Kings,100,Box Score,,17608,
Thu Mar 2 2017,8:00p,Golden State Warriors,87,Chicago Bulls,94,Box Score,,22253,
Thu Mar 2 2017,9:00p,Charlotte Hornets,103,Phoenix Suns,120,Box Score,,16572,
Thu Mar 2 2017,10:30p,Oklahoma City Thunder,109,Portland Trail Blazers,114,Box Score,,19875,
Fri Mar 3 2017,7:00p,Cleveland Cavaliers,135,Atlanta Hawks,130,Box Score,,18877,
Fri Mar 3 2017,7:00p,Miami Heat,99,Orlando Magic,110,Box Score,,17136,
Fri Mar 3 2017,7:00p,New York Knicks,102,Philadelphia 76ers,105,Box Score,,18518,
Fri Mar 3 2017,7:00p,Toronto Raptors,114,Washington Wizards,106,Box Score,,20356,
Fri Mar 3 2017,8:00p,Los Angeles Clippers,101,Milwaukee Bucks,112,Box Score,,16208,
Fri Mar 3 2017,8:30p,Memphis Grizzlies,100,Dallas Mavericks,104,Box Score,,19480,
Fri Mar 3 2017,9:00p,Oklahoma City Thunder,111,Phoenix Suns,118,Box Score,,18055,
Fri Mar 3 2017,9:00p,Brooklyn Nets,97,Utah Jazz,112,Box Score,,19911,
Fri Mar 3 2017,9:30p,San Antonio Spurs,101,New Orleans Pelicans,98,Box Score,OT,17669,
Fri Mar 3 2017,10:30p,Boston Celtics,115,Los Angeles Lakers,95,Box Score,,18997,
Sat Mar 4 2017,6:00p,Detroit Pistons,136,Philadelphia 76ers,106,Box Score,,19523,
Sat Mar 4 2017,8:00p,Cleveland Cavaliers,92,Miami Heat,120,Box Score,,19600,
Sat Mar 4 2017,8:00p,Toronto Raptors,94,Milwaukee Bucks,101,Box Score,,16775,
Sat Mar 4 2017,8:30p,Los Angeles Clippers,101,Chicago Bulls,91,Box Score,,22807,
Sat Mar 4 2017,9:00p,Charlotte Hornets,112,Denver Nuggets,102,Box Score,,14708,
Sat Mar 4 2017,9:00p,Memphis Grizzlies,108,Houston Rockets,123,Box Score,,18055,
Sat Mar 4 2017,9:00p,Minnesota Timberwolves,90,San Antonio Spurs,97,Box Score,OT,18418,
Sat Mar 4 2017,10:00p,Brooklyn Nets,116,Portland Trail Blazers,130,Box Score,,19638,
Sun Mar 5 2017,1:00p,Indiana Pacers,97,Atlanta Hawks,96,Box Score,,15366,
Sun Mar 5 2017,3:30p,Golden State Warriors,112,New York Knicks,105,Box Score,,19812,
Sun Mar 5 2017,5:00p,Boston Celtics,106,Phoenix Suns,109,Box Score,,16790,
Sun Mar 5 2017,5:00p,Orlando Magic,114,Washington Wizards,115,Box Score,,19195,
Sun Mar 5 2017,6:00p,Utah Jazz,110,Sacramento Kings,109,Box Score,OT,17608,
Sun Mar 5 2017,8:30p,Oklahoma City Thunder,89,Dallas Mavericks,104,Box Score,,20232,
Sun Mar 5 2017,9:30p,New Orleans Pelicans,105,Los Angeles Lakers,97,Box Score,,18997,
Mon Mar 6 2017,7:00p,Miami Heat,106,Cleveland Cavaliers,98,Box Score,,20562,
Mon Mar 6 2017,7:00p,New York Knicks,113,Orlando Magic,105,Box Score,,16046,
Mon Mar 6 2017,7:00p,Milwaukee Bucks,112,Philadelphia 76ers,98,Box Score,,18351,
Mon Mar 6 2017,7:30p,Golden State Warriors,119,Atlanta Hawks,111,Box Score,,18890,
Mon Mar 6 2017,7:30p,Chicago Bulls,95,Detroit Pistons,109,Box Score,,16039,
Mon Mar 6 2017,8:00p,Indiana Pacers,88,Charlotte Hornets,100,Box Score,,16387,
Mon Mar 6 2017,8:00p,Brooklyn Nets,122,Memphis Grizzlies,109,Box Score,,15505,
Mon Mar 6 2017,8:30p,Houston Rockets,110,San Antonio Spurs,112,Box Score,,18418,
Mon Mar 6 2017,9:00p,Sacramento Kings,96,Denver Nuggets,108,Box Score,,11614,
Mon Mar 6 2017,9:00p,New Orleans Pelicans,83,Utah Jazz,88,Box Score,,19649,
Mon Mar 6 2017,10:30p,Boston Celtics,102,Los Angeles Clippers,116,Box Score,,19283,
Tue Mar 7 2017,8:00p,Portland Trail Blazers,126,Oklahoma City Thunder,121,Box Score,,18203,
Tue Mar 7 2017,8:30p,Los Angeles Lakers,111,Dallas Mavericks,122,Box Score,,20484,
Tue Mar 7 2017,9:00p,Washington Wizards,131,Phoenix Suns,127,Box Score,,16372,
Wed Mar 8 2017,7:00p,Chicago Bulls,91,Orlando Magic,98,Box Score,,16063,
Wed Mar 8 2017,7:30p,Brooklyn Nets,105,Atlanta Hawks,110,Box Score,,11931,
Wed Mar 8 2017,7:30p,Charlotte Hornets,101,Miami Heat,108,Box Score,,19600,
Wed Mar 8 2017,8:00p,Utah Jazz,115,Houston Rockets,108,Box Score,,16230,
Wed Mar 8 2017,8:00p,Detroit Pistons,98,Indiana Pacers,115,Box Score,,14353,
Wed Mar 8 2017,8:00p,New York Knicks,93,Milwaukee Bucks,104,Box Score,,13767,
Wed Mar 8 2017,8:00p,Los Angeles Clippers,91,Minnesota Timberwolves,107,Box Score,,14933,
Wed Mar 8 2017,8:00p,Toronto Raptors,94,New Orleans Pelicans,87,Box Score,,14543,
Wed Mar 8 2017,8:30p,Sacramento Kings,104,San Antonio Spurs,114,Box Score,,18418,
Wed Mar 8 2017,9:00p,Washington Wizards,123,Denver Nuggets,113,Box Score,,12323,
Wed Mar 8 2017,10:30p,Boston Celtics,99,Golden State Warriors,86,Box Score,,19596,
Thu Mar 9 2017,7:30p,Cleveland Cavaliers,101,Detroit Pistons,106,Box Score,,19421,
Thu Mar 9 2017,8:00p,Los Angeles Clippers,114,Memphis Grizzlies,98,Box Score,,16642,
Thu Mar 9 2017,8:00p,San Antonio Spurs,92,Oklahoma City Thunder,102,Box Score,,18203,
Thu Mar 9 2017,10:00p,Philadelphia 76ers,108,Portland Trail Blazers,114,Box Score,OT,19240,
Thu Mar 9 2017,10:30p,Los Angeles Lakers,122,Phoenix Suns,110,Box Score,,17552,
Fri Mar 10 2017,7:00p,Orlando Magic,81,Charlotte Hornets,121,Box Score,,17444,
Fri Mar 10 2017,8:00p,Toronto Raptors,99,Atlanta Hawks,105,Box Score,,16078,
Fri Mar 10 2017,8:00p,Houston Rockets,115,Chicago Bulls,94,Box Score,,21995,
Fri Mar 10 2017,8:00p,Indiana Pacers,85,Milwaukee Bucks,99,Box Score,,16177,
Fri Mar 10 2017,8:00p,Golden State Warriors,102,Minnesota Timberwolves,103,Box Score,,20412,
Fri Mar 10 2017,9:00p,Brooklyn Nets,96,Dallas Mavericks,105,Box Score,,20022,
Fri Mar 10 2017,9:00p,Boston Celtics,99,Denver Nuggets,119,Box Score,,17147,
Fri Mar 10 2017,10:30p,Washington Wizards,130,Sacramento Kings,122,Box Score,OT,17608,
Sat Mar 11 2017,3:00p,Utah Jazz,104,Oklahoma City Thunder,112,Box Score,,18203,
Sat Mar 11 2017,3:30p,Philadelphia 76ers,100,Los Angeles Clippers,112,Box Score,,19060,
Sat Mar 11 2017,5:00p,New York Knicks,92,Detroit Pistons,112,Box Score,,19607,
Sat Mar 11 2017,7:00p,New Orleans Pelicans,125,Charlotte Hornets,122,Box Score,OT,18196,
Sat Mar 11 2017,7:00p,Cleveland Cavaliers,116,Orlando Magic,104,Box Score,,18846,
Sat Mar 11 2017,8:00p,Toronto Raptors,89,Miami Heat,104,Box Score,,19745,
Sat Mar 11 2017,8:00p,Minnesota Timberwolves,95,Milwaukee Bucks,102,Box Score,,18717,
Sat Mar 11 2017,8:30p,Golden State Warriors,85,San Antonio Spurs,107,Box Score,,18418,
Sat Mar 11 2017,9:00p,Phoenix Suns,100,Dallas Mavericks,98,Box Score,,20324,
Sat Mar 11 2017,9:00p,Atlanta Hawks,107,Memphis Grizzlies,90,Box Score,,17523,
Sat Mar 11 2017,10:00p,Washington Wizards,125,Portland Trail Blazers,124,Box Score,OT,19482,
Sat Mar 11 2017,10:30p,Denver Nuggets,105,Sacramento Kings,92,Box Score,,17608,
Sun Mar 12 2017,3:30p,Chicago Bulls,80,Boston Celtics,100,Box Score,,18624,
Sun Mar 12 2017,6:00p,New York Knicks,112,Brooklyn Nets,120,Box Score,,17732,
Sun Mar 12 2017,6:00p,Miami Heat,98,Indiana Pacers,102,Box Score,,17923,
Sun Mar 12 2017,9:00p,Cleveland Cavaliers,112,Houston Rockets,117,Box Score,,18055,
Sun Mar 12 2017,9:00p,Portland Trail Blazers,110,Phoenix Suns,101,Box Score,,16664,
Sun Mar 12 2017,9:30p,Philadelphia 76ers,118,Los Angeles Lakers,116,Box Score,,18997,
Mon Mar 13 2017,7:00p,Chicago Bulls,115,Charlotte Hornets,109,Box Score,,16489,
Mon Mar 13 2017,7:30p,Dallas Mavericks,78,Toronto Raptors,100,Box Score,,19800,
Mon Mar 13 2017,8:00p,Milwaukee Bucks,93,Memphis Grizzlies,113,Box Score,,16770,
Mon Mar 13 2017,8:00p,Washington Wizards,104,Minnesota Timberwolves,119,Box Score,,15747,
Mon Mar 13 2017,8:00p,Atlanta Hawks,99,San Antonio Spurs,107,Box Score,,18418,
Mon Mar 13 2017,9:00p,Los Angeles Clippers,108,Utah Jazz,114,Box Score,,19911,
Mon Mar 13 2017,10:30p,Los Angeles Lakers,101,Denver Nuggets,129,Box Score,,17344,
Mon Mar 13 2017,10:30p,Orlando Magic,115,Sacramento Kings,120,Box Score,,17608,
Tue Mar 14 2017,7:00p,Detroit Pistons,96,Cleveland Cavaliers,128,Box Score,,20562,
Tue Mar 14 2017,7:30p,Oklahoma City Thunder,122,Brooklyn Nets,104,Box Score,,13911,
Tue Mar 14 2017,7:30p,Indiana Pacers,81,New York Knicks,87,Box Score,,18261,
Tue Mar 14 2017,8:00p,Portland Trail Blazers,77,New Orleans Pelicans,100,Box Score,,15530,
Tue Mar 14 2017,10:30p,Philadelphia 76ers,104,Golden State Warriors,106,Box Score,,19596,
Wed Mar 15 2017,7:00p,Charlotte Hornets,77,Indiana Pacers,98,Box Score,,14169,
Wed Mar 15 2017,7:00p,Dallas Mavericks,112,Washington Wizards,107,Box Score,,17844,
Wed Mar 15 2017,7:30p,Minnesota Timberwolves,104,Boston Celtics,117,Box Score,,18624,
Wed Mar 15 2017,7:30p,Utah Jazz,97,Detroit Pistons,83,Box Score,,14033,
Wed Mar 15 2017,7:30p,New Orleans Pelicans,112,Miami Heat,120,Box Score,,19678,
Wed Mar 15 2017,8:00p,Memphis Grizzlies,98,Chicago Bulls,91,Box Score,,21583,
Wed Mar 15 2017,8:00p,Los Angeles Lakers,100,Houston Rockets,139,Box Score,,18055,
Wed Mar 15 2017,8:00p,Portland Trail Blazers,110,San Antonio Spurs,106,Box Score,,18418,
Wed Mar 15 2017,10:00p,Sacramento Kings,107,Phoenix Suns,101,Box Score,,17196,
Wed Mar 15 2017,10:30p,Milwaukee Bucks,97,Los Angeles Clippers,96,Box Score,,19060,
Thu Mar 16 2017,7:00p,Utah Jazz,83,Cleveland Cavaliers,91,Box Score,,20562,
Thu Mar 16 2017,7:00p,Oklahoma City Thunder,123,Toronto Raptors,102,Box Score,,19800,
Thu Mar 16 2017,7:30p,Memphis Grizzlies,103,Atlanta Hawks,91,Box Score,,17063,
Thu Mar 16 2017,7:30p,Brooklyn Nets,121,New York Knicks,110,Box Score,,19812,
Thu Mar 16 2017,9:00p,Los Angeles Clippers,114,Denver Nuggets,129,Box Score,,14179,
Thu Mar 16 2017,10:30p,Orlando Magic,92,Golden State Warriors,122,Box Score,,19596,
Fri Mar 17 2017,7:00p,Dallas Mavericks,74,Philadelphia 76ers,116,Box Score,,17642,
Fri Mar 17 2017,7:00p,Chicago Bulls,107,Washington Wizards,112,Box Score,,20356,
Fri Mar 17 2017,7:30p,Boston Celtics,98,Brooklyn Nets,95,Box Score,,17732,
Fri Mar 17 2017,7:30p,Toronto Raptors,87,Detroit Pistons,75,Box Score,,16541,
Fri Mar 17 2017,8:00p,Minnesota Timberwolves,105,Miami Heat,123,Box Score,,19600,
Fri Mar 17 2017,8:00p,Houston Rockets,112,New Orleans Pelicans,128,Box Score,,17972,
Fri Mar 17 2017,10:00p,Orlando Magic,109,Phoenix Suns,103,Box Score,,16880,
Fri Mar 17 2017,10:30p,Milwaukee Bucks,107,Los Angeles Lakers,103,Box Score,,18997,
Sat Mar 18 2017,3:00p,Sacramento Kings,94,Oklahoma City Thunder,110,Box Score,,18203,
Sat Mar 18 2017,6:00p,Portland Trail Blazers,113,Atlanta Hawks,97,Box Score,,16543,
Sat Mar 18 2017,7:00p,Washington Wizards,93,Charlotte Hornets,98,Box Score,,19361,
Sat Mar 18 2017,8:30p,Cleveland Cavaliers,78,Los Angeles Clippers,108,Box Score,,19379,
Sat Mar 18 2017,9:00p,Utah Jazz,86,Chicago Bulls,95,Box Score,,21953,
Sat Mar 18 2017,9:00p,San Antonio Spurs,96,Memphis Grizzlies,104,Box Score,,18119,
Sat Mar 18 2017,9:30p,Houston Rockets,109,Denver Nuggets,105,Box Score,,17512,
Sat Mar 18 2017,10:30p,Milwaukee Bucks,92,Golden State Warriors,117,Box Score,,19596,
Sun Mar 19 2017,12:00p,Dallas Mavericks,111,Brooklyn Nets,104,Box Score,,14045,
Sun Mar 19 2017,1:00p,Boston Celtics,99,Philadelphia 76ers,105,Box Score,,19446,
Sun Mar 19 2017,4:30p,Phoenix Suns,95,Detroit Pistons,112,Box Score,,19588,
Sun Mar 19 2017,6:00p,Portland Trail Blazers,115,Miami Heat,104,Box Score,,19600,
Sun Mar 19 2017,6:00p,Minnesota Timberwolves,109,New Orleans Pelicans,123,Box Score,,16111,
Sun Mar 19 2017,6:00p,Indiana Pacers,91,Toronto Raptors,116,Box Score,,19800,
Sun Mar 19 2017,7:00p,Sacramento Kings,102,San Antonio Spurs,118,Box Score,,18418,
Sun Mar 19 2017,9:30p,Cleveland Cavaliers,125,Los Angeles Lakers,120,Box Score,,18997,
Mon Mar 20 2017,7:00p,Atlanta Hawks,90,Charlotte Hornets,105,Box Score,,14278,
Mon Mar 20 2017,7:00p,Utah Jazz,100,Indiana Pacers,107,Box Score,,15458,
Mon Mar 20 2017,7:00p,Philadelphia 76ers,109,Orlando Magic,112,Box Score,OT,16236,
Mon Mar 20 2017,7:30p,Washington Wizards,102,Boston Celtics,110,Box Score,,18624,
Mon Mar 20 2017,8:00p,Denver Nuggets,124,Houston Rockets,125,Box Score,,16080,
Mon Mar 20 2017,8:00p,Golden State Warriors,111,Oklahoma City Thunder,95,Box Score,,18203,
Mon Mar 20 2017,10:30p,New York Knicks,105,Los Angeles Clippers,114,Box Score,,19060,
Tue Mar 21 2017,7:00p,Chicago Bulls,120,Toronto Raptors,122,Box Score,OT,19800,
Tue Mar 21 2017,7:30p,Detroit Pistons,96,Brooklyn Nets,98,Box Score,,14343,
Tue Mar 21 2017,7:30p,Phoenix Suns,97,Miami Heat,112,Box Score,,19600,
Tue Mar 21 2017,8:00p,Memphis Grizzlies,82,New Orleans Pelicans,95,Box Score,,15973,
Tue Mar 21 2017,8:30p,Golden State Warriors,112,Dallas Mavericks,87,Box Score,,20453,
Tue Mar 21 2017,9:30p,San Antonio Spurs,100,Minnesota Timberwolves,93,Box Score,,13742,
Tue Mar 21 2017,10:00p,Milwaukee Bucks,93,Portland Trail Blazers,90,Box Score,,19525,
Tue Mar 21 2017,10:30p,Los Angeles Clippers,133,Los Angeles Lakers,109,Box Score,,18724,
Wed Mar 22 2017,7:00p,Charlotte Hornets,109,Orlando Magic,102,Box Score,,16034,
Wed Mar 22 2017,7:30p,Indiana Pacers,100,Boston Celtics,109,Box Score,,18624,
Wed Mar 22 2017,8:00p,Detroit Pistons,95,Chicago Bulls,117,Box Score,,21503,
Wed Mar 22 2017,8:00p,Philadelphia 76ers,97,Oklahoma City Thunder,122,Box Score,,18203,
Wed Mar 22 2017,8:00p,Atlanta Hawks,100,Washington Wizards,104,Box Score,,18137,
Wed Mar 22 2017,9:00p,Cleveland Cavaliers,113,Denver Nuggets,126,Box Score,,19718,
Wed Mar 22 2017,10:30p,Milwaukee Bucks,116,Sacramento Kings,98,Box Score,,17608,
Wed Mar 22 2017,10:30p,New York Knicks,101,Utah Jazz,108,Box Score,,19911,
Thu Mar 23 2017,7:30p,Phoenix Suns,98,Brooklyn Nets,126,Box Score,,15141,
Thu Mar 23 2017,7:30p,Toronto Raptors,101,Miami Heat,84,Box Score,,19745,
Thu Mar 23 2017,8:30p,Los Angeles Clippers,95,Dallas Mavericks,97,Box Score,,19703,
Thu Mar 23 2017,8:30p,Memphis Grizzlies,90,San Antonio Spurs,97,Box Score,,18418,
Thu Mar 23 2017,10:00p,New York Knicks,95,Portland Trail Blazers,110,Box Score,,19020,
Fri Mar 24 2017,7:00p,Cleveland Cavaliers,112,Charlotte Hornets,105,Box Score,,19511,
Fri Mar 24 2017,7:00p,Denver Nuggets,125,Indiana Pacers,117,Box Score,,17923,
Fri Mar 24 2017,7:00p,Detroit Pistons,87,Orlando Magic,115,Box Score,,18076,
Fri Mar 24 2017,7:00p,Brooklyn Nets,108,Washington Wizards,129,Box Score,,19616,
Fri Mar 24 2017,7:30p,Phoenix Suns,120,Boston Celtics,130,Box Score,,18624,
Fri Mar 24 2017,8:00p,Philadelphia 76ers,117,Chicago Bulls,107,Box Score,,21558,
Fri Mar 24 2017,8:00p,New Orleans Pelicans,107,Houston Rockets,117,Box Score,,18055,
Fri Mar 24 2017,8:00p,Atlanta Hawks,97,Milwaukee Bucks,100,Box Score,,16786,
Fri Mar 24 2017,10:30p,Sacramento Kings,100,Golden State Warriors,114,Box Score,,19596,
Fri Mar 24 2017,10:30p,Minnesota Timberwolves,119,Los Angeles Lakers,130,Box Score,OT,18997,
Sat Mar 25 2017,3:30p,Utah Jazz,95,Los Angeles Clippers,108,Box Score,,19060,
Sat Mar 25 2017,7:30p,Washington Wizards,127,Cleveland Cavaliers,115,Box Score,,20562,
Sat Mar 25 2017,8:30p,Toronto Raptors,94,Dallas Mavericks,86,Box Score,,19934,
Sat Mar 25 2017,8:30p,New York Knicks,98,San Antonio Spurs,106,Box Score,,18418,
Sat Mar 25 2017,10:00p,Minnesota Timberwolves,100,Portland Trail Blazers,112,Box Score,,19580,
Sun Mar 26 2017,1:00p,Brooklyn Nets,107,Atlanta Hawks,92,Box Score,,15921,
Sun Mar 26 2017,1:00p,Phoenix Suns,106,Charlotte Hornets,120,Box Score,,17292,
Sun Mar 26 2017,3:30p,Oklahoma City Thunder,125,Houston Rockets,137,Box Score,,18055,
Sun Mar 26 2017,3:30p,Sacramento Kings,98,Los Angeles Clippers,97,Box Score,,19060,
Sun Mar 26 2017,3:30p,Chicago Bulls,109,Milwaukee Bucks,94,Box Score,,17669,
Sun Mar 26 2017,6:00p,Miami Heat,108,Boston Celtics,112,Box Score,,18624,
Sun Mar 26 2017,6:00p,Philadelphia 76ers,94,Indiana Pacers,107,Box Score,,16467,
Sun Mar 26 2017,8:00p,New Orleans Pelicans,115,Denver Nuggets,90,Box Score,,19850,
Sun Mar 26 2017,8:00p,Memphis Grizzlies,94,Golden State Warriors,106,Box Score,,19596,
Sun Mar 26 2017,9:30p,Portland Trail Blazers,97,Los Angeles Lakers,81,Box Score,,18698,
Mon Mar 27 2017,7:30p,Detroit Pistons,95,New York Knicks,109,Box Score,,19812,
Mon Mar 27 2017,7:30p,Orlando Magic,112,Toronto Raptors,131,Box Score,,19800,
Mon Mar 27 2017,8:00p,Cleveland Cavaliers,74,San Antonio Spurs,103,Box Score,,18418,
Mon Mar 27 2017,8:30p,Oklahoma City Thunder,92,Dallas Mavericks,91,Box Score,,19970,
Mon Mar 27 2017,10:30p,Memphis Grizzlies,90,Sacramento Kings,91,Box Score,,17608,
Mon Mar 27 2017,10:30p,New Orleans Pelicans,100,Utah Jazz,108,Box Score,,18924,
Tue Mar 28 2017,7:00p,Milwaukee Bucks,118,Charlotte Hornets,108,Box Score,,16505,
Tue Mar 28 2017,7:00p,Minnesota Timberwolves,115,Indiana Pacers,114,Box Score,,17534,
Tue Mar 28 2017,7:30p,Phoenix Suns,91,Atlanta Hawks,95,Box Score,,13412,
